"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"339","339","Apricot Tart","Lemon Tart","Raspberry Cookie","Tuile Cookie","Walnut Cookie","Apricot Danish","Orange Juice",""
"340","340","Chocolate Eclair","Pecan Tart","Orange Juice","","","","",""
"341","341","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"342","342","Pecan Tart","Tuile Cookie","Chocolate Croissant","Raspberry Lemonade","","","",""
"343","343","Chocolate Eclair","Marzipan Cookie","","","","","",""
"344","344","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"345","345","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"346","346","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"347","347","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"348","348","Berry Tart","Bottled Water","","","","","",""
"349","349","Blueberry Tart","Cherry Tart","Vanilla Meringue","","","","",""
"350","350","Truffle Cake","Coffee Eclair","Apricot Tart","Marzipan Cookie","Tuile Cookie","Apricot Croissant","",""
"351","351","Chocolate Eclair","Apple Pie","Marzipan Cookie","Apple Danish","","","",""
"352","352","Chocolate Cake","Almond Tart","Blackberry Tart","","","","",""
"353","353","Gongolais Cookie","Chocolate Croissant","Apricot Danish","","","","",""
"354","354","Chocolate Cake","Marzipan Cookie","Walnut Cookie","","","","",""
"355","355","Gongolais Cookie","Chocolate Croissant","","","","","",""
"356","356","Cheese Croissant","Almond Bear Claw","","","","","",""
"357","357","Apricot Croissant","Single Espresso","","","","","",""
"358","358","Coffee Eclair","Apple Pie","Almond Twist","Orange Juice","","","",""
"359","359","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"360","360","Truffle Cake","Pecan Tart","Apple Danish","","","","",""
"361","361","Ganache Cookie","Cheese Croissant","","","","","",""
"362","362","Coffee Eclair","Apple Pie","Apricot Croissant","Almond Twist","Hot Coffee","Vanilla Frappuccino","",""
"363","363","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"364","364","Lemon Cake","Lemon Tart","Marzipan Cookie","","","","",""
"365","365","Lemon Cake","Berry Tart","Bottled Water","Single Espresso","","","",""
"366","366","Marzipan Cookie","Tuile Cookie","","","","","",""
"367","367","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"368","368","Berry Tart","Bottled Water","","","","","",""
"369","369","Berry Tart","Blackberry Tart","Almond Twist","Blueberry Danish","Bottled Water","Vanilla Frappuccino","",""
"370","370","Strawberry Cake","Lemon Cookie","","","","","",""
"371","371","Vanilla Frappuccino","","","","","","",""
"372","372","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"373","373","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"374","374","Berry Tart","Bottled Water","Single Espresso","","","","",""
"375","375","Blueberry Tart","Apricot Croissant","Hot Coffee","Single Espresso","","","",""
"376","376","Blueberry Danish","Cherry Soda","","","","","",""
"377","377","Opera Cake","Chocolate Tart","Cherry Tart","Apricot Danish","","","",""
"378","378","Marzipan Cookie","Tuile Cookie","","","","","",""
"379","379","Lemon Cake","Almond Tart","Lemon Tart","Ganache Cookie","Chocolate Croissant","Apple Danish","Cherry Soda",""
"380","380","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"381","381","Strawberry Cake","Lemon Cookie","Single Espresso","","","","",""
"382","382","Casino Cake","Chocolate Meringue","Almond Twist","","","","",""
"383","383","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"384","384","Lemon Cake","Truffle Cake","Coffee Eclair","Almond Tart","Gongolais Cookie","Lemon Cookie","Single Espresso",""
"385","385","Strawberry Cake","Apple Pie","Ganache Cookie","Apple Croissant","","","",""
"386","386","Apple Tart","Almond Croissant","Almond Twist","Orange Juice","","","",""
"387","387","Cheese Croissant","Orange Juice","","","","","",""
"388","388","Cheese Croissant","Orange Juice","Chocolate Coffee","","","","",""
"389","389","Ganache Cookie","Apple Croissant","Orange Juice","","","","",""
"390","390","Chocolate Eclair","Blueberry Tart","","","","","",""
"391","391","Lemon Cake","Truffle Cake","Chocolate Tart","Lemon Tart","Chocolate Croissant","","",""
"392","392","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"393","393","Chocolate Meringue","Vanilla Meringue","Walnut Cookie","","","","",""
"394","394","Berry Tart","Hot Coffee","Single Espresso","","","","",""
"395","395","Casino Cake","Coffee Eclair","Cherry Tart","Gongolais Cookie","Apricot Croissant","","",""
"396","396","Chocolate Cake","Blackberry Tart","Apricot Danish","Almond Bear Claw","Vanilla Frappuccino","","",""
"397","397","Chocolate Tart","Lemon Tart","Tuile Cookie","Walnut Cookie","Vanilla Frappuccino","Single Espresso","",""
"398","398","Walnut Cookie","","","","","","",""
"399","399","Strawberry Cake","Napoleon Cake","","","","","",""
"400","400","Opera Cake","Cherry Tart","Gongolais Cookie","Apricot Danish","","","",""
"401","401","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"402","402","Truffle Cake","Gongolais Cookie","","","","","",""
"403","403","Lemon Cake","Cherry Tart","Lemon Tart","","","","",""
"404","404","Raspberry Cookie","Marzipan Cookie","Tuile Cookie","","","","",""
"405","405","Opera Cake","Coffee Eclair","Tuile Cookie","","","","",""
"406","406","Berry Tart","Cherry Soda","","","","","",""
"407","407","Truffle Cake","Gongolais Cookie","","","","","",""
"408","408","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"409","409","Blackberry Tart","Tuile Cookie","Apricot Danish","Almond Bear Claw","Orange Juice","","",""
"410","410","Truffle Cake","Gongolais Cookie","","","","","",""
"411","411","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"412","412","Vanilla Eclair","Apple Tart","Chocolate Tart","","","","",""
"413","413","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"414","414","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"415","415","Coffee Eclair","Cherry Tart","Cheese Croissant","Raspberry Lemonade","Orange Juice","","",""
"416","416","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"417","417","Opera Cake","Coffee Eclair","Apricot Tart","Cherry Tart","Cheese Croissant","Apricot Danish","Hot Coffee",""
"418","418","Opera Cake","Apple Tart","Marzipan Cookie","Apricot Danish","","","",""
"419","419","Raspberry Cookie","Cherry Soda","","","","","",""
"420","420","Strawberry Cake","Cheese Croissant","Orange Juice","Single Espresso","","","",""
"421","421","Lemon Cookie","Orange Juice","Chocolate Coffee","","","","",""
"422","422","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"423","423","Casino Cake","Vanilla Eclair","Apple Pie","Walnut Cookie","Cheese Croissant","Almond Bear Claw","",""
"424","424","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"425","425","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"426","426","Apple Croissant","Cheese Croissant","Raspberry Lemonade","Orange Juice","","","",""
"427","427","Vanilla Eclair","Berry Tart","Almond Twist","Bottled Water","","","",""
"428","428","Apple Tart","Berry Tart","Apricot Croissant","Cheese Croissant","Almond Twist","Blueberry Danish","Green Tea","Vanilla Frappuccino"
"429","429","Marzipan Cookie","Apricot Croissant","Apricot Danish","Orange Juice","Chocolate Coffee","Vanilla Frappuccino","",""
"430","430","Opera Cake","Napoleon Cake","Apricot Croissant","Chocolate Croissant","","","",""
"431","431","Walnut Cookie","","","","","","",""
"432","432","Cheese Croissant","Orange Juice","","","","","",""
"433","433","Lemon Cake","Apple Tart","Lemon Tart","Chocolate Croissant","","","",""
"434","434","Ganache Cookie","Orange Juice","","","","","",""
"435","435","Coffee Eclair","Lemon Cookie","Walnut Cookie","Lemon Lemonade","","","",""
"436","436","Ganache Cookie","Chocolate Meringue","Marzipan Cookie","Hot Coffee","","","",""
"437","437","Coffee Eclair","Blackberry Tart","Apricot Danish","Single Espresso","","","",""
"438","438","Lemon Cake","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"439","439","Opera Cake","Cherry Tart","Apricot Croissant","Apricot Danish","","","",""
"440","440","Ganache Cookie","Marzipan Cookie","Tuile Cookie","","","","",""
"441","441","Coffee Eclair","Apple Tart","Apricot Tart","Lemon Cookie","Walnut Cookie","Cheese Croissant","Orange Juice","Cherry Soda"
"442","442","Marzipan Cookie","Tuile Cookie","","","","","",""
"443","443","Lemon Cake","Apricot Tart","Lemon Tart","Ganache Cookie","Vanilla Meringue","Cherry Soda","",""
"444","444","Lemon Tart","Cheese Croissant","","","","","",""
"445","445","Truffle Cake","Vanilla Eclair","Gongolais Cookie","","","","",""
"446","446","Coffee Eclair","Apple Pie","Apple Croissant","Almond Twist","Hot Coffee","","",""
"447","447","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"448","448","Opera Cake","Cherry Tart","Apricot Danish","Apple Danish","","","",""
"449","449","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"450","450","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"451","451","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"452","452","Apple Tart","Gongolais Cookie","Chocolate Meringue","Raspberry Lemonade","Single Espresso","","",""
"453","453","Lemon Tart","Gongolais Cookie","Cheese Croissant","Orange Juice","Vanilla Frappuccino","","",""
"454","454","Casino Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"455","455","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"456","456","Napoleon Cake","Berry Tart","Blueberry Tart","Almond Twist","Blueberry Danish","Single Espresso","",""
"457","457","Lemon Cake","Pecan Tart","Raspberry Lemonade","","","","",""
"458","458","Casino Cake","Green Tea","Single Espresso","","","","",""
"459","459","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"460","460","Apple Pie","Gongolais Cookie","","","","","",""
"461","461","Strawberry Cake","Napoleon Cake","Blueberry Tart","Gongolais Cookie","Walnut Cookie","Vanilla Frappuccino","",""
"462","462","Apple Tart","Apple Croissant","Single Espresso","","","","",""
"463","463","Lemon Cake","Strawberry Cake","Apricot Croissant","Almond Bear Claw","","","",""
"464","464","Apricot Tart","Vanilla Meringue","Blueberry Danish","","","","",""
"465","465","Apple Pie","Ganache Cookie","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","Single Espresso","",""
"466","466","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"467","467","Opera Cake","Napoleon Cake","Cherry Tart","Ganache Cookie","Apricot Danish","Raspberry Lemonade","Orange Juice",""
"468","468","Coffee Eclair","Blackberry Tart","","","","","",""
"469","469","Opera Cake","Blueberry Tart","Cherry Tart","Raspberry Lemonade","Orange Juice","Green Tea","",""
"470","470","Strawberry Cake","Napoleon Cake","","","","","",""
"471","471","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"472","472","Opera Cake","Chocolate Croissant","Hot Coffee","","","","",""
"473","473","Strawberry Cake","Chocolate Eclair","Napoleon Cake","Almond Tart","Apple Tart","","",""
"474","474","Apple Tart","Chocolate Tart","Apple Danish","","","","",""
"475","475","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"476","476","Blueberry Danish","Cherry Soda","","","","","",""
"477","477","Truffle Cake","","","","","","",""
"478","478","Opera Cake","Apricot Danish","Blueberry Danish","Lemon Lemonade","Green Tea","Chocolate Coffee","Single Espresso",""
"479","479","Marzipan Cookie","","","","","","",""
"480","480","Casino Cake","Truffle Cake","Marzipan Cookie","Apple Croissant","Orange Juice","","",""
"481","481","Blueberry Tart","Apricot Danish","","","","","",""
"482","482","Coffee Eclair","Apricot Tart","Blackberry Tart","","","","",""
"483","483","Coffee Eclair","Almond Tart","Apple Pie","Almond Twist","Hot Coffee","","",""
"484","484","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"485","485","Vanilla Eclair","Ganache Cookie","Vanilla Meringue","","","","",""
"486","486","Lemon Cake","Gongolais Cookie","Bottled Water","Cherry Soda","","","",""
"487","487","Blackberry Tart","Pecan Tart","Ganache Cookie","","","","",""
"488","488","Chocolate Tart","Vanilla Meringue","Walnut Cookie","Vanilla Frappuccino","","","",""
"489","489","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"490","490","Apple Pie","Blackberry Tart","Tuile Cookie","","","","",""
"491","491","Coffee Eclair","Blackberry Tart","Lemon Cookie","","","","",""
"492","492","Chocolate Meringue","Green Tea","","","","","",""
"493","493","Strawberry Cake","Raspberry Cookie","","","","","",""
"494","494","Lemon Cookie","Marzipan Cookie","Tuile Cookie","","","","",""
"495","495","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"496","496","Coffee Eclair","Blackberry Tart","Chocolate Tart","Single Espresso","","","",""
"497","497","Blackberry Tart","Hot Coffee","","","","","",""
"498","498","Blueberry Tart","Apricot Croissant","","","","","",""
"499","499","Truffle Cake","Napoleon Cake","Lemon Tart","Gongolais Cookie","","","",""
"500","500","Chocolate Cake","Lemon Cake","Cheese Croissant","Lemon Lemonade","","","",""
"501","501","Cheese Croissant","Orange Juice","Single Espresso","","","","",""
"502","502","Cheese Croissant","Orange Juice","Single Espresso","","","","",""
"503","503","Truffle Cake","Pecan Tart","Walnut Cookie","Cheese Croissant","","","",""
"504","504","Berry Tart","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","",""
"505","505","Chocolate Cake","Blueberry Tart","Apple Croissant","Apricot Croissant","","","",""
"506","506","Blueberry Tart","","","","","","",""
"507","507","Opera Cake","Blueberry Tart","Gongolais Cookie","Lemon Cookie","Apricot Croissant","Lemon Lemonade","Hot Coffee","Single Espresso"
"508","508","Casino Cake","Apricot Croissant","Apricot Danish","Almond Bear Claw","Raspberry Lemonade","","",""
"509","509","Chocolate Cake","Berry Tart","Bottled Water","","","","",""
"510","510","Blueberry Danish","","","","","","",""
"511","511","Chocolate Cake","Apple Pie","Blueberry Tart","","","","",""
"512","512","Truffle Cake","","","","","","",""
"513","513","Almond Tart","Apricot Danish","Vanilla Frappuccino","","","","",""
"514","514","Lemon Cake","Vanilla Eclair","Lemon Tart","Chocolate Meringue","","","",""
"515","515","Apple Pie","Almond Bear Claw","Raspberry Lemonade","","","","",""
"516","516","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"517","517","Chocolate Eclair","","","","","","",""
"518","518","Casino Cake","Vanilla Eclair","Cheese Croissant","","","","",""
"519","519","Lemon Cake","Apricot Tart","Almond Twist","Raspberry Lemonade","","","",""
"520","520","Strawberry Cake","Almond Bear Claw","","","","","",""
"521","521","Strawberry Cake","Napoleon Cake","","","","","",""
"522","522","Strawberry Cake","Napoleon Cake","Raspberry Cookie","Almond Croissant","","","",""
"523","523","Blackberry Tart","Gongolais Cookie","","","","","",""
"524","524","Truffle Cake","Gongolais Cookie","","","","","",""
"525","525","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"526","526","Berry Tart","Lemon Tart","Raspberry Cookie","Lemon Cookie","Blueberry Danish","Bottled Water","Chocolate Coffee",""
"527","527","Strawberry Cake","Napoleon Cake","Blackberry Tart","","","","",""
"528","528","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"529","529","Truffle Cake","Vanilla Eclair","Napoleon Cake","Blueberry Tart","Orange Juice","Vanilla Frappuccino","Cherry Soda",""
"530","530","Apricot Tart","Walnut Cookie","Bottled Water","Cherry Soda","","","",""
"531","531","Chocolate Cake","Chocolate Coffee","","","","","",""
"532","532","Opera Cake","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","",""
"533","533","Apricot Tart","Almond Twist","Raspberry Lemonade","","","","",""
"534","534","Chocolate Cake","Ganache Cookie","Single Espresso","","","","",""
