"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"346","346","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"347","347","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"348","348","Cherry Tart","Apple Croissant","Apricot Danish","Chocolate Coffee","","","",""
"349","349","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"350","350","Casino Cake","Strawberry Cake","Marzipan Cookie","Chocolate Croissant","Almond Twist","","",""
"351","351","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"352","352","Chocolate Cake","Chocolate Coffee","","","","","",""
"353","353","Coffee Eclair","Apple Pie","Almond Twist","Almond Bear Claw","Hot Coffee","","",""
"354","354","Lemon Cake","Lemon Lemonade","","","","","",""
"355","355","Opera Cake","Cherry Tart","Vanilla Meringue","Tuile Cookie","Apricot Danish","Raspberry Lemonade","Bottled Water",""
"356","356","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"357","357","Cheese Croissant","Orange Juice","","","","","",""
"358","358","Chocolate Cake","Opera Cake","Almond Tart","Apricot Tart","Vanilla Meringue","Tuile Cookie","",""
"359","359","Opera Cake","Coffee Eclair","Apple Pie","Pecan Tart","Cheese Croissant","Chocolate Croissant","Almond Twist","Hot Coffee"
"360","360","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"361","361","Blackberry Tart","Chocolate Coffee","","","","","",""
"362","362","Vanilla Eclair","Napoleon Cake","Apricot Tart","Gongolais Cookie","Vanilla Meringue","","",""
"363","363","Truffle Cake","Gongolais Cookie","","","","","",""
"364","364","Lemon Cake","Casino Cake","Raspberry Cookie","","","","",""
"365","365","Lemon Cake","Cherry Tart","Cherry Soda","","","","",""
"366","366","Casino Cake","Coffee Eclair","Blackberry Tart","Raspberry Lemonade","Single Espresso","","",""
"367","367","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"368","368","Lemon Cake","Lemon Tart","Marzipan Cookie","Tuile Cookie","Orange Juice","","",""
"369","369","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"370","370","Opera Cake","Apricot Tart","Apple Danish","","","","",""
"371","371","Lemon Cake","Coffee Eclair","Almond Tart","Apple Danish","Chocolate Coffee","","",""
"372","372","Cheese Croissant","Apricot Danish","","","","","",""
"373","373","Truffle Cake","Napoleon Cake","","","","","",""
"374","374","Cherry Tart","Pecan Tart","","","","","",""
"375","375","Coffee Eclair","Cheese Croissant","Orange Juice","Bottled Water","","","",""
"376","376","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"377","377","Blueberry Tart","Pecan Tart","Vanilla Meringue","","","","",""
"378","378","Chocolate Croissant","Hot Coffee","","","","","",""
"379","379","Chocolate Cake","Cheese Croissant","","","","","",""
"380","380","Lemon Cake","Strawberry Cake","Lemon Tart","Apple Danish","","","",""
"381","381","Apple Pie","Vanilla Meringue","Apricot Danish","Blueberry Danish","","","",""
"382","382","Casino Cake","Vanilla Eclair","Blueberry Tart","Blueberry Danish","","","",""
"383","383","Truffle Cake","Gongolais Cookie","","","","","",""
"384","384","Chocolate Cake","Apple Pie","Chocolate Coffee","","","","",""
"385","385","Truffle Cake","Coffee Eclair","Apple Pie","Cherry Tart","Chocolate Meringue","Almond Twist","",""
"386","386","Apple Croissant","Chocolate Croissant","Orange Juice","","","","",""
"387","387","Apple Tart","Marzipan Cookie","Tuile Cookie","Green Tea","","","",""
"388","388","Apricot Tart","Apricot Danish","Apple Danish","","","","",""
"389","389","Apricot Tart","Chocolate Croissant","","","","","",""
"390","390","Strawberry Cake","Napoleon Cake","Almond Tart","Apricot Tart","Blueberry Danish","","",""
"391","391","Marzipan Cookie","Tuile Cookie","","","","","",""
"392","392","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"393","393","Chocolate Cake","Truffle Cake","Apricot Tart","Gongolais Cookie","Hot Coffee","","",""
"394","394","Lemon Cake","Chocolate Eclair","Raspberry Lemonade","Chocolate Coffee","","","",""
"395","395","Apple Croissant","Apple Danish","","","","","",""
"396","396","Napoleon Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"397","397","Blackberry Tart","Chocolate Tart","Lemon Lemonade","Vanilla Frappuccino","Single Espresso","","",""
"398","398","Chocolate Cake","Blueberry Tart","Almond Bear Claw","Cherry Soda","","","",""
"399","399","Blueberry Tart","Apricot Croissant","","","","","",""
"400","400","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"401","401","Chocolate Cake","Casino Cake","Apricot Tart","Cheese Croissant","Chocolate Coffee","","",""
"402","402","Strawberry Cake","Napoleon Cake","Lemon Tart","","","","",""
"403","403","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"404","404","Blueberry Tart","Pecan Tart","Apricot Croissant","Hot Coffee","","","",""
"405","405","Napoleon Cake","Cheese Croissant","Orange Juice","","","","",""
"406","406","Apple Pie","Apple Tart","Chocolate Tart","Bottled Water","","","",""
"407","407","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"408","408","Chocolate Cake","Coffee Eclair","Blackberry Tart","Cherry Soda","","","",""
"409","409","Truffle Cake","Gongolais Cookie","Almond Croissant","","","","",""
"410","410","Chocolate Tart","","","","","","",""
"411","411","Coffee Eclair","Almond Tart","Blackberry Tart","Lemon Lemonade","Cherry Soda","","",""
"412","412","Apple Tart","Chocolate Meringue","Apple Croissant","Apple Danish","","","",""
"413","413","Berry Tart","Apricot Croissant","Bottled Water","","","","",""
"414","414","Strawberry Cake","Napoleon Cake","","","","","",""
"415","415","Lemon Cake","Lemon Lemonade","Bottled Water","","","","",""
"416","416","Casino Cake","Chocolate Tart","Vanilla Meringue","Apricot Danish","Raspberry Lemonade","","",""
"417","417","Chocolate Coffee","Cherry Soda","","","","","",""
"418","418","Lemon Cake","Casino Cake","Truffle Cake","Blueberry Tart","Lemon Tart","Walnut Cookie","",""
"419","419","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"420","420","Chocolate Tart","Gongolais Cookie","Vanilla Frappuccino","","","","",""
"421","421","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"422","422","Pecan Tart","Ganache Cookie","Almond Croissant","Vanilla Frappuccino","","","",""
"423","423","Casino Cake","Apricot Tart","Berry Tart","Chocolate Tart","Raspberry Cookie","Bottled Water","Hot Coffee","Chocolate Coffee"
"424","424","Chocolate Cake","Almond Tart","","","","","",""
"425","425","Chocolate Cake","Opera Cake","Apple Danish","","","","",""
"426","426","Opera Cake","Strawberry Cake","Raspberry Cookie","Lemon Cookie","","","",""
"427","427","Chocolate Cake","Berry Tart","Cherry Tart","Apricot Croissant","Bottled Water","Hot Coffee","",""
"428","428","Truffle Cake","Cherry Soda","","","","","",""
"429","429","Cheese Croissant","Orange Juice","","","","","",""
"430","430","Lemon Cake","Berry Tart","Ganache Cookie","Chocolate Meringue","Vanilla Meringue","Blueberry Danish","Chocolate Coffee",""
"431","431","Chocolate Cake","Opera Cake","Chocolate Coffee","","","","",""
"432","432","Lemon Cake","Lemon Tart","Cheese Croissant","","","","",""
"433","433","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"434","434","Coffee Eclair","Vanilla Eclair","Apple Croissant","Apricot Danish","Orange Juice","","",""
"435","435","Berry Tart","Bottled Water","","","","","",""
"436","436","Truffle Cake","Vanilla Eclair","Napoleon Cake","Gongolais Cookie","Raspberry Cookie","Almond Croissant","",""
"437","437","Lemon Cake","","","","","","",""
"438","438","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"439","439","Strawberry Cake","Marzipan Cookie","Tuile Cookie","Vanilla Frappuccino","","","",""
"440","440","Coffee Eclair","Almond Croissant","","","","","",""
"441","441","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"442","442","Apple Pie","Apple Croissant","Lemon Lemonade","Orange Juice","","","",""
"443","443","Lemon Tart","Green Tea","","","","","",""
"444","444","Lemon Cake","Truffle Cake","Gongolais Cookie","Vanilla Frappuccino","","","",""
"445","445","Casino Cake","Strawberry Cake","Apple Tart","Walnut Cookie","Almond Croissant","Orange Juice","Chocolate Coffee","Vanilla Frappuccino"
"446","446","Casino Cake","Cherry Tart","Pecan Tart","Walnut Cookie","Almond Bear Claw","Blueberry Danish","Lemon Lemonade","Raspberry Lemonade"
"447","447","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"448","448","Chocolate Eclair","Coffee Eclair","Blackberry Tart","Almond Croissant","Chocolate Coffee","Single Espresso","",""
"449","449","Almond Tart","Tuile Cookie","Almond Croissant","Blueberry Danish","Green Tea","Bottled Water","Chocolate Coffee",""
"450","450","Strawberry Cake","Raspberry Cookie","Marzipan Cookie","Tuile Cookie","Hot Coffee","","",""
"451","451","Cheese Croissant","Almond Bear Claw","Hot Coffee","","","","",""
"452","452","Berry Tart","Tuile Cookie","Bottled Water","","","","",""
"453","453","Truffle Cake","Cherry Tart","Gongolais Cookie","","","","",""
"454","454","Chocolate Cake","","","","","","",""
"455","455","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"456","456","Chocolate Eclair","Cherry Tart","Walnut Cookie","Chocolate Coffee","","","",""
"457","457","Truffle Cake","Pecan Tart","Cheese Croissant","","","","",""
"458","458","Coffee Eclair","Pecan Tart","Ganache Cookie","Marzipan Cookie","Tuile Cookie","Blueberry Danish","Cherry Soda",""
"459","459","Coffee Eclair","Blackberry Tart","Chocolate Meringue","Single Espresso","","","",""
"460","460","Chocolate Meringue","","","","","","",""
"461","461","Berry Tart","Bottled Water","","","","","",""
"462","462","Truffle Cake","Vanilla Eclair","","","","","",""
"463","463","Casino Cake","Marzipan Cookie","Chocolate Coffee","","","","",""
"464","464","Coffee Eclair","Blackberry Tart","Raspberry Lemonade","Green Tea","Single Espresso","","",""
"465","465","Truffle Cake","Coffee Eclair","Almond Tart","Apple Tart","Tuile Cookie","","",""
"466","466","Strawberry Cake","Truffle Cake","Lemon Tart","Gongolais Cookie","Apricot Croissant","Single Espresso","",""
"467","467","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"468","468","Truffle Cake","Apple Tart","Almond Bear Claw","Single Espresso","","","",""
"469","469","Strawberry Cake","Berry Tart","Bottled Water","","","","",""
"470","470","Raspberry Cookie","","","","","","",""
"471","471","Ganache Cookie","Almond Twist","Cherry Soda","","","","",""
"472","472","Marzipan Cookie","Tuile Cookie","","","","","",""
"473","473","Chocolate Cake","Casino Cake","Apple Tart","Blueberry Tart","Apricot Croissant","Hot Coffee","Vanilla Frappuccino",""
"474","474","Berry Tart","Marzipan Cookie","Bottled Water","","","","",""
"475","475","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"476","476","Raspberry Cookie","Blueberry Danish","Chocolate Coffee","","","","",""
"477","477","Cherry Tart","Lemon Tart","Apricot Danish","Almond Bear Claw","Raspberry Lemonade","","",""
"478","478","Chocolate Tart","Lemon Lemonade","","","","","",""
"479","479","Lemon Cake","Vanilla Eclair","Chocolate Meringue","Cheese Croissant","Cherry Soda","","",""
"480","480","Strawberry Cake","Lemon Cookie","Hot Coffee","","","","",""
"481","481","Gongolais Cookie","Lemon Cookie","Almond Twist","Orange Juice","","","",""
"482","482","Almond Croissant","Chocolate Croissant","","","","","",""
"483","483","Chocolate Tart","Pecan Tart","Vanilla Frappuccino","","","","",""
"484","484","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"485","485","Orange Juice","Vanilla Frappuccino","","","","","",""
"486","486","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"487","487","Lemon Cake","Chocolate Eclair","Blueberry Tart","Lemon Tart","Apple Danish","","",""
"488","488","Almond Twist","","","","","","",""
"489","489","Lemon Cake","Blueberry Tart","Cherry Tart","Chocolate Meringue","Apple Croissant","Raspberry Lemonade","Hot Coffee",""
"490","490","Lemon Cake","Apple Tart","Chocolate Tart","Lemon Tart","","","",""
"491","491","Apple Pie","Apricot Tart","","","","","",""
"492","492","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"493","493","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"494","494","Chocolate Tart","Cherry Tart","Walnut Cookie","Hot Coffee","","","",""
"495","495","Strawberry Cake","Napoleon Cake","","","","","",""
"496","496","Coffee Eclair","Apple Tart","Blackberry Tart","Pecan Tart","Walnut Cookie","Orange Juice","Bottled Water",""
"497","497","Gongolais Cookie","Apricot Croissant","Blueberry Danish","Bottled Water","","","",""
"498","498","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"499","499","Chocolate Eclair","Apple Pie","Berry Tart","","","","",""
"500","500","Blueberry Tart","Ganache Cookie","Vanilla Meringue","Apricot Danish","Vanilla Frappuccino","Cherry Soda","",""
"501","501","Cheese Croissant","Apricot Danish","Orange Juice","","","","",""
"502","502","Lemon Cake","Napoleon Cake","Lemon Tart","Almond Twist","Bottled Water","Vanilla Frappuccino","",""
"503","503","Walnut Cookie","Almond Bear Claw","Single Espresso","","","","",""
"504","504","Strawberry Cake","Napoleon Cake","","","","","",""
"505","505","Lemon Cake","Vanilla Eclair","Lemon Tart","Almond Bear Claw","","","",""
"506","506","Pecan Tart","Blueberry Danish","","","","","",""
"507","507","Coffee Eclair","Blackberry Tart","Blueberry Tart","","","","",""
"508","508","Lemon Cake","Coffee Eclair","Napoleon Cake","Pecan Tart","Gongolais Cookie","Almond Croissant","Apple Danish","Chocolate Coffee"
"509","509","Strawberry Cake","Truffle Cake","Vanilla Meringue","","","","",""
"510","510","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"511","511","Berry Tart","Almond Twist","","","","","",""
"512","512","Marzipan Cookie","Tuile Cookie","Apple Danish","","","","",""
"513","513","Blueberry Tart","Ganache Cookie","Apricot Croissant","Chocolate Croissant","Cherry Soda","","",""
"514","514","Chocolate Meringue","Green Tea","","","","","",""
"515","515","Casino Cake","Almond Tart","Cherry Soda","","","","",""
"516","516","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"517","517","Truffle Cake","Gongolais Cookie","Lemon Cookie","Chocolate Coffee","","","",""
"518","518","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"519","519","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"520","520","Chocolate Cake","Apricot Croissant","","","","","",""
"521","521","Truffle Cake","Gongolais Cookie","Raspberry Lemonade","","","","",""
"522","522","Berry Tart","Bottled Water","","","","","",""
"523","523","Casino Cake","Vanilla Eclair","Green Tea","","","","",""
"524","524","Lemon Tart","Apple Danish","","","","","",""
"525","525","Raspberry Cookie","Apricot Croissant","Green Tea","","","","",""
"526","526","Apple Danish","","","","","","",""
"527","527","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"528","528","Lemon Cake","Apple Pie","Apple Danish","","","","",""
"529","529","Lemon Cake","Casino Cake","Truffle Cake","","","","",""
"530","530","Chocolate Tart","Lemon Tart","Chocolate Coffee","","","","",""
"531","531","Lemon Cake","Strawberry Cake","Napoleon Cake","Single Espresso","","","",""
"532","532","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"533","533","Opera Cake","Coffee Eclair","Vanilla Meringue","Chocolate Croissant","","","",""
"534","534","Apple Tart","Lemon Cookie","Almond Croissant","Apple Danish","","","",""
"535","535","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"536","536","Chocolate Cake","Lemon Cake","Truffle Cake","","","","",""
"537","537","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"538","538","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"539","539","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"540","540","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
